sec_test_0005/lm_objA_30000_0	331500.0	4239000.0
sec_test_0005/lm_objB_30000_0	331500.0	4239400.0
sec_test_0005/lm_valley_30000_0	330200.0	4238200.0
sec_test_0005/lm_yokkok_30000_0	329400.0	4238300.0
sec_test_0006/lm_crest_36000_0	337500.0	4238600.0
sec_test_0006/lm_mlr_36000_0	337500.0	4237600.0
sec_test_0006/lm_northslope_36000_0	337500.0	4239100.0
sec_test_0006/lm_northtip_36000_0	337500.0	4239700.0
sec_test_0006/lm_objA_36000_0	337500.0	4239000.0
sec_test_0006/lm_objB_36000_0	337500.0	4239400.0
sec_test_0006/lm_valley_36000_0	336200.0	4238200.0
sec_test_0006/lm_yokkok_36000_0	335400.0	4238300.0
sec_test_0007/lm_crest_42000_0	343500.0	4238600.0
sec_test_0007/lm_mlr_42000_0	343500.0	4237600.0
sec_test_0007/lm_northslope_42000_0	343500.0	4239100.0
sec_test_0007/lm_northtip_42000_0	343500.0	4239700.0
sec_test_0007/lm_objA_42000_0	343500.0	4239000.0
sec_test_0007/lm_objB_42000_0	343500.0	4239400.0
sec_test_0007/lm_valley_42000_0	342200.0	4238200.0
sec_test_0007/lm_yokkok_42000_0	341400.0	4238300.0
sec_test_0008/lm_crest_0_6000	301500.0	4244600.0
sec_test_0008/lm_mlr_0_6000	301500.0	4243600.0
sec_test_0008/lm_northslope_0_6000	301500.0	4245100.0
sec_test_0008/lm_northtip_0_6000	301500.0	4245700.0
sec_test_0008/lm_objA_0_6000	301500.0	4245000.0
sec_test_0008/lm_objB_0_6000	301500.0	4245400.0
sec_test_0008/lm_valley_0_6000	300200.0	4244200.0
sec_test_0008/lm_yokkok_0_6000	299400.0	4244300.0
sec_test_0009/lm_crest_6000_6000	307500.0	4244600.0
sec_test_0009/lm_mlr_6000_6000	307500.0	4243600.0
sec_test_0009/lm_northslope_6000_6000	307500.0	4245100.0
sec_test_0009/lm_northtip_6000_6000	307500.0	4245700.0
sec_test_0009/lm_objA_6000_6000	307500.0	4245000.0
sec_test_0009/lm_objB_6000_6000	307500.0	4245400.0
sec_test_0009/lm_valley_6000_6000	306200.0	4244200.0
sec_test_0009/lm_yokkok_6000_6000	305400.0	4244300.0
sec_test_0010/lm_crest_12000_6000	313500.0	4244600.0
sec_test_0010/lm_mlr_12000_6000	313500.0	4243600.0
sec_test_0010/lm_northslope_12000_6000	313500.0	4245100.0
sec_test_0010/lm_northtip_12000_6000	313500.0	4245700.0
sec_test_0010/lm_objA_12000_6000	313500.0	4245000.0
sec_test_0010/lm_objB_12000_6000	313500.0	4245400.0
sec_test_0010/lm_valley_12000_6000	312200.0	4244200.0
sec_test_0010/lm_yokkok_12000_6000	311400.0	4244300.0
sec_test_0011/lm_crest_18000_6000	319500.0	4244600.0
sec_test_0011/lm_mlr_18000_6000	319500.0	4243600.0
sec_test_0011/lm_northslope_18000_6000	319500.0	4245100.0
sec_test_0011/lm_northtip_18000_6000	319500.0	4245700.0
sec_test_0011/lm_objA_18000_6000	319500.0	4245000.0
sec_test_0011/lm_objB_18000_6000	319500.0	4245400.0
sec_test_0011/lm_valley_18000_6000	318200.0	4244200.0
sec_test_0011/lm_yokkok_18000_6000	317400.0	4244300.0
sec_test_0012/lm_crest_24000_6000	325500.0	4244600.0
sec_test_0012/lm_mlr_24000_6000	325500.0	4243600.0
sec_test_0012/lm_northslope_24000_6000	325500.0	4245100.0
sec_test_0012/lm_northtip_24000_6000	325500.0	4245700.0
sec_test_0012/lm_objA_24000_6000	325500.0	4245000.0
sec_test_0012/lm_objB_24000_6000	325500.0	4245400.0
sec_test_0012/lm_valley_24000_6000	324200.0	4244200.0
sec_test_0012/lm_yokkok_24000_6000	323400.0	4244300.0
sec_train_0000/lm_crest_0_0	301500.0	4238600.0
sec_train_0000/lm_mlr_0_0	301500.0	4237600.0
sec_train_0000/lm_northslope_0_0	301500.0	4239100.0
sec_train_0000/lm_northtip_0_0	301500.0	4239700.0
sec_train_0000/lm_objA_0_0	301500.0	4239000.0
sec_train_0000/lm_objB_0_0	301500.0	4239400.0
sec_train_0000/lm_valley_0_0	300200.0	4238200.0
sec_train_0000/lm_yokkok_0_0	299400.0	4238300.0
sec_train_0001/lm_crest_6000_0	307500.0	4238600.0
sec_train_0001/lm_mlr_6000_0	307500.0	4237600.0
sec_train_0001/lm_northslope_6000_0	307500.0	4239100.0
sec_train_0001/lm_northtip_6000_0	307500.0	4239700.0
sec_train_0001/lm_objA_6000_0	307500.0	4239000.0
sec_train_0001/lm_objB_6000_0	307500.0	4239400.0
sec_train_0001/lm_valley_6000_0	306200.0	4238200.0
sec_train_0001/lm_yokkok_6000_0	305400.0	4238300.0
sec_train_0002/lm_crest_12000_0	313500.0	4238600.0
sec_train_0002/lm_mlr_12000_0	313500.0	4237600.0
sec_train_0002/lm_northslope_12000_0	313500.0	4239100.0
sec_train_0002/lm_northtip_12000_0	313500.0	4239700.0
sec_train_0002/lm_objA_12000_0	313500.0	4239000.0
sec_train_0002/lm_objB_12000_0	313500.0	4239400.0
sec_train_0002/lm_valley_12000_0	312200.0	4238200.0
sec_train_0002/lm_yokkok_12000_0	311400.0	4238300.0
sec_train_0003/lm_crest_18000_0	319500.0	4238600.0
sec_train_0003/lm_mlr_18000_0	319500.0	4237600.0
sec_train_0003/lm_northslope_18000_0	319500.0	4239100.0
sec_train_0003/lm_northtip_18000_0	319500.0	4239700.0
sec_train_0003/lm_objA_18000_0	319500.0	4239000.0
sec_train_0003/lm_objB_18000_0	319500.0	4239400.0
sec_train_0003/lm_valley_18000_0	318200.0	4238200.0
sec_train_0003/lm_yokkok_18000_0	317400.0	4238300.0
sec_train_0004/lm_crest_24000_0	325500.0	4238600.0
sec_train_0004/lm_mlr_24000_0	325500.0	4237600.0
sec_train_0004/lm_northslope_24000_0	325500.0	4239100.0
sec_train_0004/lm_northtip_24000_0	325500.0	4239700.0
sec_train_0004/lm_objA_24000_0	325500.0	4239000.0
sec_train_0004/lm_objB_24000_0	325500.0	4239400.0
sec_train_0004/lm_valley_24000_0	324200.0	4238200.0
sec_train_0004/lm_yokkok_24000_0	323400.0	4238300.0
sec_train_0005/lm_crest_30000_0	331500.0	4238600.0
sec_train_0005/lm_mlr_30000_0	331500.0	4237600.0
sec_train_0005/lm_northslope_30000_0	331500.0	4239100.0
sec_train_0005/lm_northtip_30000_0	331500.0	4239700.0
sec_train_0005/lm_objA_30000_0	331500.0	4239000.0
sec_train_0005/lm_objB_30000_0	331500.0	4239400.0
sec_train_0005/lm_valley_30000_0	330200.0	4238200.0
sec_train_0005/lm_yokkok_30000_0	329400.0	4238300.0
sec_train_0006/lm_crest_36000_0	337500.0	4238600.0
sec_train_0006/lm_mlr_36000_0	337500.0	4237600.0
sec_train_0006/lm_northslope_36000_0	337500.0	4239100.0
sec_train_0006/lm_northtip_36000_0	337500.0	4239700.0
sec_train_0006/lm_objA_36000_0	337500.0	4239000.0
sec_train_0006/lm_objB_36000_0	337500.0	4239400.0
sec_train_0006/lm_valley_36000_0	336200.0	4238200.0
sec_train_0006/lm_yokkok_36000_0	335400.0	4238300.0
sec_train_0007/lm_crest_42000_0	343500.0	4238600.0
sec_train_0007/lm_mlr_42000_0	343500.0	4237600.0
sec_train_0007/lm_northslope_42000_0	343500.0	4239100.0
sec_train_0007/lm_northtip_42000_0	343500.0	4239700.0
sec_train_0007/lm_objA_42000_0	343500.0	4239000.0
sec_train_0007/lm_objB_42000_0	343500.0	4239400.0
sec_train_0007/lm_valley_42000_0	342200.0	4238200.0
sec_train_0007/lm_yokkok_42000_0	341400.0	4238300.0
sec_train_0008/lm_crest_0_6000	301500.0	4244600.0
sec_train_0008/lm_mlr_0_6000	301500.0	4243600.0
sec_train_0008/lm_northslope_0_6000	301500.0	4245100.0
sec_train_0008/lm_northtip_0_6000	301500.0	4245700.0
sec_train_0008/lm_objA_0_6000	301500.0	4245000.0
sec_train_0008/lm_objB_0_6000	301500.0	4245400.0
sec_train_0008/lm_valley_0_6000	300200.0	4244200.0
sec_train_0008/lm_yokkok_0_6000	299400.0	4244300.0
sec_train_0009/lm_crest_6000_6000	307500.0	4244600.0
sec_train_0009/lm_mlr_6000_6000	307500.0	4243600.0
sec_train_0009/lm_northslope_6000_6000	307500.0	4245100.0
sec_train_0009/lm_northtip_6000_6000	307500.0	4245700.0
sec_train_0009/lm_objA_6000_6000	307500.0	4245000.0
sec_train_0009/lm_objB_6000_6000	307500.0	4245400.0
sec_train_0009/lm_valley_6000_6000	306200.0	4244200.0
sec_train_0009/lm_yokkok_6000_6000	305400.0	4244300.0
sec_train_0010/lm_crest_12000_6000	313500.0	4244600.0
sec_train_0010/lm_mlr_12000_6000	313500.0	4243600.0
sec_train_0010/lm_northslope_12000_6000	313500.0	4245100.0
sec_train_0010/lm_northtip_12000_6000	313500.0	4245700.0
sec_train_0010/lm_objA_12000_6000	313500.0	4245000.0
sec_train_0010/lm_objB_12000_6000	313500.0	4245400.0
sec_train_0010/lm_valley_12000_6000	312200.0	4244200.0
sec_train_0010/lm_yokkok_12000_6000	311400.0	4244300.0
sec_train_0011/lm_crest_18000_6000	319500.0	4244600.0
sec_train_0011/lm_mlr_18000_6000	319500.0	4243600.0
sec_train_0011/lm_northslope_18000_6000	319500.0	4245100.0
sec_train_0011/lm_northtip_18000_6000	319500.0	4245700.0
sec_train_0011/lm_objA_18000_6000	319500.0	4245000.0
sec_train_0011/lm_objB_18000_6000	319500.0	4245400.0
sec_train_0011/lm_valley_18000_6000	318200.0	4244200.0
sec_train_0011/lm_yokkok_18000_6000	317400.0	4244300.0
sec_train_0012/lm_crest_24000_6000	325500.0	4244600.0
sec_train_0012/lm_mlr_24000_6000	325500.0	4243600.0
sec_train_0012/lm_northslope_24000_6000	325500.0	4245100.0
sec_train_0012/lm_northtip_24000_6000	325500.0	4245700.0
sec_train_0012/lm_objA_24000_6000	325500.0	4245000.0
sec_train_0012/lm_objB_24000_6000	325500.0	4245400.0
sec_train_0012/lm_valley_24000_6000	324200.0	4244200.0
sec_train_0012/lm_yokkok_24000_6000	323400.0	4244300.0
sec_train_0013/lm_crest_30000_6000	331500.0	4244600.0
sec_train_0013/lm_mlr_30000_6000	331500.0	4243600.0
sec_train_0013/lm_northslope_30000_6000	331500.0	4245100.0
sec_train_0013/lm_northtip_30000_6000	331500.0	4245700.0
sec_train_0013/lm_objA_30000_6000	331500.0	4245000.0
sec_train_0013/lm_objB_30000_6000	331500.0	4245400.0
sec_train_0013/lm_valley_30000_6000	330200.0	4244200.0
sec_train_0013/lm_yokkok_30000_6000	329400.0	4244300.0
sec_train_0014/lm_crest_36000_6000	337500.0	4244600.0
sec_train_0014/lm_mlr_36000_6000	337500.0	4243600.0
sec_train_0014/lm_northslope_36000_6000	337500.0	4245100.0
sec_train_0014/lm_northtip_36000_6000	337500.0	4245700.0
sec_train_0014/lm_objA_36000_6000	337500.0	4245000.0
sec_train_0014/lm_objB_36000_6000	337500.0	4245400.0
sec_train_0014/lm_valley_36000_6000	336200.0	4244200.0
sec_train_0014/lm_yokkok_36000_6000	335400.0	4244300.0
sec_train_0015/lm_crest_42000_6000	343500.0	4244600.0
sec_train_0015/lm_mlr_42000_6000	343500.0	4243600.0
sec_train_0015/lm_northslope_42000_6000	343500.0	4245100.0
sec_train_0015/lm_northtip_42000_6000	343500.0	4245700.0
sec_train_0015/lm_objA_42000_6000	343500.0	4245000.0
sec_train_0015/lm_objB_42000_6000	343500.0	4245400.0
sec_train_0015/lm_valley_42000_6000	342200.0	4244200.0
sec_train_0015/lm_yokkok_42000_6000	341400.0	4244300.0
sec_train_0016/lm_crest_0_12000	301500.0	4250600.0
sec_train_0016/lm_mlr_0_12000	301500.0	4249600.0
sec_train_0016/lm_northslope_0_12000	301500.0	4251100.0
sec_train_0016/lm_northtip_0_12000	301500.0	4251700.0
sec_train_0016/lm_objA_0_12000	301500.0	4251000.0
sec_train_0016/lm_objB_0_12000	301500.0	4251400.0
sec_train_0016/lm_valley_0_12000	300200.0	4250200.0
sec_train_0016/lm_yokkok_0_12000	299400.0	4250300.0
sec_train_0017/lm_crest_6000_12000	307500.0	4250600.0
sec_train_0017/lm_mlr_6000_12000	307500.0	4249600.0
sec_train_0017/lm_northslope_6000_12000	307500.0	4251100.0
sec_train_0017/lm_northtip_6000_12000	307500.0	4251700.0
sec_train_0017/lm_objA_6000_12000	307500.0	4251000.0
sec_train_0017/lm_objB_6000_12000	307500.0	4251400.0
sec_train_0017/lm_valley_6000_12000	306200.0	4250200.0
sec_train_0017/lm_yokkok_6000_12000	305400.0	4250300.0
sec_train_0018/lm_crest_12000_12000	313500.0	4250600.0
sec_train_0018/lm_mlr_12000_12000	313500.0	4249600.0
sec_train_0018/lm_northslope_12000_12000	313500.0	4251100.0
sec_train_0018/lm_northtip_12000_12000	313500.0	4251700.0
sec_train_0018/lm_objA_12000_12000	313500.0	4251000.0
sec_train_0018/lm_objB_12000_12000	313500.0	4251400.0
sec_train_0018/lm_valley_12000_12000	312200.0	4250200.0
sec_train_0018/lm_yokkok_12000_12000	311400.0	4250300.0
sec_train_0019/lm_crest_18000_12000	319500.0	4250600.0
sec_train_0019/lm_mlr_18000_12000	319500.0	4249600.0
sec_train_0019/lm_northslope_18000_12000	319500.0	4251100.0
sec_train_0019/lm_northtip_18000_12000	319500.0	4251700.0
sec_train_0019/lm_objA_18000_12000	319500.0	4251000.0
sec_train_0019/lm_objB_18000_12000	319500.0	4251400.0
sec_train_0019/lm_valley_18000_12000	318200.0	4250200.0
sec_train_0019/lm_yokkok_18000_12000	317400.0	4250300.0
sec_train_0020/lm_crest_24000_12000	325500.0	4250600.0
sec_train_0020/lm_mlr_24000_12000	325500.0	4249600.0
sec_train_0020/lm_northslope_24000_12000	325500.0	4251100.0
sec_train_0020/lm_northtip_24000_12000	325500.0	4251700.0
sec_train_0020/lm_objA_24000_12000	325500.0	4251000.0
sec_train_0020/lm_objB_24000_12000	325500.0	4251400.0
sec_train_0020/lm_valley_24000_12000	324200.0	4250200.0
sec_train_0020/lm_yokkok_24000_12000	323400.0	4250300.0
sec_train_0021/lm_crest_30000_12000	331500.0	4250600.0
sec_train_0021/lm_mlr_30000_12000	331500.0	4249600.0
sec_train_0021/lm_northslope_30000_12000	331500.0	4251100.0
sec_train_0021/lm_northtip_30000_12000	331500.0	4251700.0
sec_train_0021/lm_objA_30000_12000	331500.0	4251000.0
sec_train_0021/lm_objB_30000_12000	331500.0	4251400.0
sec_train_0021/lm_valley_30000_12000	330200.0	4250200.0
sec_train_0021/lm_yokkok_30000_12000	329400.0	4250300.0
sec_train_0022/lm_crest_36000_12000	337500.0	4250600.0
sec_train_0022/lm_mlr_36000_12000	337500.0	4249600.0
sec_train_0022/lm_northslope_36000_12000	337500.0	4251100.0
sec_train_0022/lm_northtip_36000_12000	337500.0	4251700.0
sec_train_0022/lm_objA_36000_12000	337500.0	4251000.0
sec_train_0022/lm_objB_36000_12000	337500.0	4251400.0
sec_train_0022/lm_valley_36000_12000	336200.0	4250200.0
sec_train_0022/lm_yokkok_36000_12000	335400.0	4250300.0
sec_train_0023/lm_crest_42000_12000	343500.0	4250600.0
sec_train_0023/lm_mlr_42000_12000	343500.0	4249600.0
sec_train_0023/lm_northslope_42000_12000	343500.0	4251100.0
sec_train_0023/lm_northtip_42000_12000	343500.0	4251700.0
sec_train_0023/lm_objA_42000_12000	343500.0	4251000.0
sec_train_0023/lm_objB_42000_12000	343500.0	4251400.0
sec_train_0023/lm_valley_42000_12000	342200.0	4250200.0
sec_train_0023/lm_yokkok_42000_12000	341400.0	4250300.0
sec_train_0024/lm_crest_0_18000	301500.0	4256600.0
sec_train_0024/lm_mlr_0_18000	301500.0	4255600.0
sec_train_0024/lm_northslope_0_18000	301500.0	4257100.0
sec_train_0024/lm_northtip_0_18000	301500.0	4257700.0
sec_train_0024/lm_objA_0_18000	301500.0	4257000.0
sec_train_0024/lm_objB_0_18000	301500.0	4257400.0
sec_train_0024/lm_valley_0_18000	300200.0	4256200.0
sec_train_0024/lm_yokkok_0_18000	299400.0	4256300.0
sec_train_0025/lm_crest_6000_18000	307500.0	4256600.0
sec_train_0025/lm_mlr_6000_18000	307500.0	4255600.0
sec_train_0025/lm_northslope_6000_18000	307500.0	4257100.0
sec_train_0025/lm_northtip_6000_18000	307500.0	4257700.0
sec_train_0025/lm_objA_6000_18000	307500.0	4257000.0
sec_train_0025/lm_objB_6000_18000	307500.0	4257400.0
sec_train_0025/lm_valley_6000_18000	306200.0	4256200.0
sec_train_0025/lm_yokkok_6000_18000	305400.0	4256300.0
sec_train_0026/lm_crest_12000_18000	313500.0	4256600.0
sec_train_0026/lm_mlr_12000_18000	313500.0	4255600.0
sec_train_0026/lm_northslope_12000_18000	313500.0	4257100.0
sec_train_0026/lm_northtip_12000_18000	313500.0	4257700.0
sec_train_0026/lm_objA_12000_18000	313500.0	4257000.0
sec_train_0026/lm_objB_12000_18000	313500.0	4257400.0
sec_train_0026/lm_valley_12000_18000	312200.0	4256200.0
sec_train_0026/lm_yokkok_12000_18000	311400.0	4256300.0
sec_train_0027/lm_crest_18000_18000	319500.0	4256600.0
sec_train_0027/lm_mlr_18000_18000	319500.0	4255600.0
sec_train_0027/lm_northslope_18000_18000	319500.0	4257100.0
sec_train_0027/lm_northtip_18000_18000	319500.0	4257700.0
sec_train_0027/lm_objA_18000_18000	319500.0	4257000.0
sec_train_0027/lm_objB_18000_18000	319500.0	4257400.0
sec_train_0027/lm_valley_18000_18000	318200.0	4256200.0
sec_train_0027/lm_yokkok_18000_18000	317400.0	4256300.0
sec_train_0028/lm_crest_24000_18000	325500.0	4256600.0
sec_train_0028/lm_mlr_24000_18000	325500.0	4255600.0
sec_train_0028/lm_northslope_24000_18000	325500.0	4257100.0
sec_train_0028/lm_northtip_24000_18000	325500.0	4257700.0
sec_train_0028/lm_objA_24000_18000	325500.0	4257000.0
sec_train_0028/lm_objB_24000_18000	325500.0	4257400.0
sec_train_0028/lm_valley_24000_18000	324200.0	4256200.0
sec_train_0028/lm_yokkok_24000_18000	323400.0	4256300.0
sec_train_0029/lm_crest_30000_18000	331500.0	4256600.0
sec_train_0029/lm_mlr_30000_18000	331500.0	4255600.0
sec_train_0029/lm_northslope_30000_18000	331500.0	4257100.0
sec_train_0029/lm_northtip_30000_18000	331500.0	4257700.0
sec_train_0029/lm_objA_30000_18000	331500.0	4257000.0
sec_train_0029/lm_objB_30000_18000	331500.0	4257400.0
sec_train_0029/lm_valley_30000_18000	330200.0	4256200.0
sec_train_0029/lm_yokkok_30000_18000	329400.0	4256300.0
sec_train_0030/lm_crest_36000_18000	337500.0	4256600.0
sec_train_0030/lm_mlr_36000_18000	337500.0	4255600.0
sec_train_0030/lm_northslope_36000_18000	337500.0	4257100.0
sec_train_0030/lm_northtip_36000_18000	337500.0	4257700.0
sec_train_0030/lm_objA_36000_18000	337500.0	4257000.0
sec_train_0030/lm_objB_36000_18000	337500.0	4257400.0
sec_train_0030/lm_valley_36000_18000	336200.0	4256200.0
